text,label
Панкратов Дмитрий Матвеевич,1
Никитин Георгий Даниилович,1
Никонов Владимир Тимурович,1
Попов Матвей Даниилович,1
Нечаев Андрей Владимирович,1
Иванов Артём Ибрагимович,1
Беляков Павел Александрович,1
Николаев Александр Давидович,1
Жуков Максим Владимирович,1
Шестаков Григорий Игоревич,1
Баранов Артур Владимирович,1
Поляков Макар Константинович,1
Сергеев Михаил Никитич,1
Белов Ярослав Георгиевич,1
Мещеряков Алексей Михайлович,1
Панфилов Константин Матвеевич,1
Зеленин Павел Артёмович,1
